ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
0x5731,CUS_0x86b5,August,Noah Barkinu,16,049-77-0285,Manager,15669.6,1268.8,5,10,27,5,"Mortgage Loan, Payday Loan, Student Loan, Home Equity Loan, and Personal Loan",19,,11.66,12.0,_,2004.47,29.653854962021068,8 Years and 4 Months,Yes,35.28391360987881,168.95288353879522,Low_spent_Small_value_payments,212.64320285132595,Poor
0x9d64,CUS_0x416d,March,Caroline Valetkevitcho,37,573-33-2930,Media_Manager,44158.03,3733.835833333333,5,5,11,1,Mortgage Loan,13,5,11.33,0.0,Good,1298.23,35.79673675368886,15 Years and 6 Months,No,30.46312346994444,367.42397229639823,Low_spent_Small_value_payments,265.49648756699065,Good
0x23269,CUS_0x1144,August,Douwet,42,720-70-0565,Doctor,135851.24,,4,4,18,2,"Home Equity Loan, and Auto Loan",28,,11.19,13.0,Standard,695.12,32.631874548192144,25 Years and 2 Months,Yes,206.55719362380657,1139.0837370941445,Low_spent_Medium_value_payments,76.25273594871554,Good
0x200a8,CUS_0x81e9,March,Steve Slaterm,37,541-82-8577,Mechanic,51045.9,4037.825,10,5,22,9,"Auto Loan, Personal Loan, Not Specified, Not Specified, Mortgage Loan, Credit-Builder Loan, Not Specified, Credit-Builder Loan, and Student Loan",37,23,15.17,11.0,Bad,2878.45,25.506373384040756,,Yes,205.41513152404696,123.075139439903,High_spent_Medium_value_payments,325.29222903605006,Poor
0x7a2e,CUS_0xabed,January,Wroughtonm,32,339-32-0541,_______,15513.3,1545.775,5,6,9,7,"Home Equity Loan, Mortgage Loan, Not Specified, Student Loan, Student Loan, Home Equity Loan, and Not Specified",1,9,19.96,5.0,Standard,1976.34,36.91688111635317,14 Years and 5 Months,Yes,73.77635207276957,48.50448312811498,High_spent_Small_value_payments,292.29666479911543,Standard
0xcfe2,CUS_0x759c,May,MacLagganj,29,#F%$D@*&8,Writer,70205.02,5650.418333333334,0,4,2,0,,8,5,1.37,5.0,Good,145.04,32.51313115088253,32 Years and 7 Months,No,0.0,__10000__,High_spent_Medium_value_payments,721.4011774662855,Good
0x13512,CUS_0x1638,January,Langeu,27,419-04-0207,Lawyer,32370.6,2862.55,7,10,32,5,"Not Specified, Debt Consolidation Loan, Credit-Builder Loan, Home Equity Loan, and Student Loan",62,,6.03,11.0,Bad,3293.91,30.78977977131056,7 Years and 3 Months,Yes,74.73802677777601,__10000__,High_spent_Small_value_payments,291.81213841364195,Poor
0x257cf,CUS_0xacda,June,Lynchd,45,252-25-5625,Developer,19012.18,1548.3483333333334,4,6,20,3,"Home Equity Loan, Home Equity Loan, and Student Loan",30,18,19.07,9.0,Standard,84.05,28.669798308862948,21 Years and 9 Months,NM,42.2581756649392,109.66166774135128,Low_spent_Large_value_payments,272.91498992704294,Poor
0x19a01,CUS_0x8a50,April,Scottu,24,742-72-0073,Developer,68281.18,5920.098333333332,4,3,2,2,"Not Specified, and Payday Loan",6,11,9.49,5.0,Good,476.18,30.830679719793764,17 Years and 4 Months,No,103.32280654667072,110.15423004434187,High_spent_Large_value_payments,618.5327967423208,Good
0x9108,CUS_0x325f,July,,7937,153-16-9858,Architect,13840.485,1052.37375,6,7,17,4,"Debt Consolidation Loan, Personal Loan, Home Equity Loan, and Auto Loan",7,12,5.56,6.0,Standard,687.0,37.93743440623753,19 Years and 4 Months,Yes,35.088885718920125,79.98355284172115,Low_spent_Small_value_payments,280.16493643935866,Standard
0x1ac9a,CUS_0x1916,January,Dhanyax,31,017-14-5611,Developer,38035.76,3052.646666666667,5,4,3,3,"Payday Loan, Not Specified, and Debt Consolidation Loan",10,4,9.41,3.0,Good,193.26,34.836920937404926,,No,93.45511053628653,44.48751255575218,High_spent_Large_value_payments,407.32204357462797,Good
0x18b5f,CUS_0xb13c,February,Jennifert,32,528-06-6283,Musician,14613.65,1334.8041666666666,8,8,22,6,"Personal Loan, Credit-Builder Loan, Personal Loan, Mortgage Loan, Personal Loan, and Debt Consolidation Loan",25,14,9.63,9.0,Bad,2882.07,31.72633609014844,1 Years and 10 Months,Yes,67.9758190597178,59.12081557363865,High_spent_Small_value_payments,266.38378203331024,Poor
0x171e4,CUS_0x917b,July,Pault,5995,448-74-9798,Engineer,17086.73,1157.8941666666667,8,5,25,3_,"Credit-Builder Loan, Credit-Builder Loan, and Student Loan",14,11,17.67,6.0,Standard,2548.19,25.56539804208077,11 Years and 2 Months,NM,30.473954459307237,__10000__,Low_spent_Small_value_payments,271.3483980453059,Standard
0x7faf,CUS_0x13de,June,Scottx,35,298-78-5836,Lawyer,14192.12,1401.676666666667,4,3,19,95,"Personal Loan, Student Loan, Student Loan, and Home Equity Loan",8,8,16.33,8.0,Standard,1483.6,27.113472513486126,17 Years and 1 Months,Yes,45.185191840173566,61.73623649752236,Low_spent_Medium_value_payments,313.2462383289708,Standard
0x189bf,CUS_0x14d3,June,enl,32,219-57-6916,Teacher,107572.72,9133.393333333332,4,4,15,2,"Payday Loan, and Auto Loan",14,12,14.48,2.0,Standard,302.52,35.48270172046514,18 Years and 4 Months,No,106.24725559655812,__10000__,Low_spent_Medium_value_payments,603.3678130149715,Standard
0x10336,CUS_0xa80,May,Jan Strupczewskih,46,264-57-8681,Accountant,16197.91,1319.825833333333,7,4,10,7,"Not Specified, Credit-Builder Loan, Student Loan, Home Equity Loan, Auto Loan, Debt Consolidation Loan, and Debt Consolidation Loan",18,19,7.07,6.0,Standard,119.94,25.73848102597508,9 Years and 11 Months,Yes,64.32450334133745,72.25937176631031,Low_spent_Small_value_payments,285.3987082256856,Standard
0x19b78,CUS_0x7666,July,Dolano,8306,922-59-5950,Entrepreneur,113284.84,9516.403333333334,5,4,7,3,"Debt Consolidation Loan, Home Equity Loan, and Payday Loan",5,,17.59,2.0,Standard,920.25,36.90839285689457,16 Years and 10 Months,Yes,257.61661602194994,484.41209291475036,High_spent_Small_value_payments,469.6116243966332,Poor
0x144f6,CUS_0xc4d7,January,Kimz,17,356-44-7304,Journalist,35296.32,2939.36,7,6,5,4,"Credit-Builder Loan, Debt Consolidation Loan, Not Specified, and Debt Consolidation Loan",21,10,13.91,5.0,Standard,902.23,27.00849289363664,22 Years and 5 Months,NM,59.16549863768918,103.21431458022758,High_spent_Medium_value_payments,381.5561867820833,Standard
0x112d2,CUS_0x4cb3,May,Alerigif,32,812-19-9012,Journalist,79748.92,,5,3,14,1,Payday Loan,17,,4.2,4.0,Standard,1069.89,39.22888161678548,18 Years and 3 Months,NM,55.83916080661011,63.033854420514146,High_spent_Large_value_payments,809.5013181062089,Standard
0xa0fe,CUS_0x6901,January,er Andreaw,51,388-08-1184,Journalist,151696.32,12392.36,4,2,10,0,,5,7,8.05,2.0,_,381.3,39.12961329680752,29 Years and 4 Months,No,44045.0,367.4585490150195,High_spent_Medium_value_payments,1121.7774509849803,Good
0x23586,CUS_0x402d,January,Scruttonh,33,474-98-6138,Accountant,46817.5,4142.458333333334,8,3,10,4,"Not Specified, Payday Loan, Auto Loan, and Personal Loan",17,,11.45,1.0,Standard,613.71,37.618511707848896,16 Years and 10 Months,No,106.1789086120025,58.04605068416261,High_spent_Large_value_payments,490.02087403716826,Standard
0x19d3a,CUS_0x5e43,January,Matthew Goldsteinz,21,480-41-6550,Architect,8392.645,796.3870833333334,6,8,26,5,"Personal Loan, Student Loan, Credit-Builder Loan, Auto Loan, and Not Specified",23,21,1.49,11.0,Bad,2947.57,39.751192367621,13 Years and 3 Months,Yes,22.019982136867537,,Low_spent_Small_value_payments,314.8669763112515,Poor
0x102fb,CUS_0x9ed1,June,Vikram Subhedarh,48,397-13-1501,Journalist,15641.73,,1,4,8,4,"Home Equity Loan, Payday Loan, Credit-Builder Loan, and Credit-Builder Loan",3,4,11.73,3.0,Good,1429.18,23.782912855224968,21 Years and 9 Months,No,30.88270741777375,95.74248019062313,Low_spent_Medium_value_payments,273.92256239160315,Good
0x1b4cf,CUS_0x2416,February,Noahn,31,651-23-3051,Manager,93957.36,,3,6,13,0,,14,16,19.03,5.0,_,1344.71,37.62317273019301,15 Years and 8 Months,NM,0.0,190.65706698949623,High_spent_Large_value_payments,853.8209330105037,Standard
0x1cf2b,CUS_0x7a79,June,,30,475-79-0112,Manager,104367.21,8486.2675,6,5,19,1_,Mortgage Loan,21,12,6.24,6.0,_,460.46,36.81267917973522,15 Years and 10 Months,No,83.34945904489105,225.3516097959338,High_spent_Small_value_payments,799.9256811591753,Standard
0xc0fc,CUS_0x65d7,July,,14,974-54-9648,Teacher,37720.58,3212.3816666666667,6,9,24,5,"Credit-Builder Loan, Mortgage Loan, Not Specified, Not Specified, and Personal Loan",22,16,4.14,11.0,Bad,1573.68,33.155330257262285,10 Years and 10 Months,Yes,128.94140886702775,74.81605727898892,High_spent_Medium_value_payments,367.48070052065003,Poor
0x1d258,CUS_0xa607,March,Phill,34,643-79-3907,Manager,40924.81,,3,5,4,3,"Debt Consolidation Loan, Credit-Builder Loan, and Student Loan",8,2,8.68,0.0,_,1204.84,35.447368028696154,27 Years and 1 Months,No,13043.0,104.3624257395363,High_spent_Medium_value_payments,424.1927798222081,Standard
0x1c17d,CUS_0x8e7f,August,Moffettb,31,562-19-0606,Lawyer,47119.29,3637.6075,7,5,24,6,"Debt Consolidation Loan, Mortgage Loan, Auto Loan, Personal Loan, Personal Loan, and Debt Consolidation Loan",22,26,4.0600000000000005,15.0,Bad,2773.96,38.65279114197615,13 Years and 11 Months,Yes,29519.0,150.29142748399568,High_spent_Medium_value_payments,282.0657987385622,Standard
0xd0f6,CUS_0x23a8,May,Lagueg,4177,023-13-3332,Media_Manager,47523.0,,6,9,16,7,"Debt Consolidation Loan, Debt Consolidation Loan, Credit-Builder Loan, Payday Loan, Debt Consolidation Loan, Not Specified, and Credit-Builder Loan",22,13,7.64,8.0,Standard,2101.96,30.177600342255182,,Yes,273.34190506055097,,!@9#%8,19.165977451910923,Poor
0x1ace6,CUS_0x6c9b,May,Arunag,38,590-27-4725,_______,17135.68,1628.9733333333334,8,5,18,2_,"Student Loan, and Auto Loan",21,8,18.15,8.0,Standard,1055.36,25.30358627031769,12 Years and 2 Months,NM,27.65691337084893,204.9854502198454,Low_spent_Small_value_payments,220.25496974263905,Standard
0x34c2,CUS_0x8e90,January,Karena,54,257-90-0023,Engineer,41821.27,3430.105833333333,5,4,11,2_,"Mortgage Loan, and Home Equity Loan",1,12,9.45,0.0,Good,791.51,38.205881758950895,25 Years and 5 Months,No,63.237240845825845,202.19797320910632,Low_spent_Large_value_payments,347.5753692784011,Standard
0x14176,CUS_0x7986,May,Nadiad,38,868-05-9841,Architect,34215.86,,8,9,26,5,"Not Specified, Student Loan, Payday Loan, Student Loan, and Auto Loan",52,,5.4,6.0,Bad,2582.6,32.0274523772976,9 Years and 11 Months,Yes,96.77280479709174,192.0447268072721,Low_spent_Medium_value_payments,277.11463506230285,Standard
0x15d95,CUS_0x9ae4,April,Arunav,29,702-14-0511,Manager,14674.175,,2,1,6,0,,13,9,2.7,2.0,Good,1209.83,39.16937269702307,23 Years and 5 Months,No,0.0,111.82197597761778,!@9#%8,278.1628156890489,Good
0x46c7,CUS_0x6962,June,,24,481-74-6465,Teacher,40198.96,3424.913333333333,4,6,10,2,"Payday Loan, and Debt Consolidation Loan",9,17,0.58,1.0,Standard,530.04,31.308402809802548,,No,39.96049353351493,221.38574342127515,Low_spent_Large_value_payments,351.1450963785433,Standard
0x1413a,CUS_0x2083,May,Maloneb,31,495-33-9893,Lawyer,54650.72,4597.2266666666665,5,3,5,0,,13,20,18.44,4.0,Standard,675.51,35.94293448802009,16 Years and 8 Months,Yes,0.0,103.03842688067621,High_spent_Medium_value_payments,606.6842397859905,Standard
0x1dbc8,CUS_0x143a,July,Lynch Jonathans,32,782-10-3214,Teacher,165798.2,,2,5,5,1,Payday Loan,14,12,4.71,5.0,Good,1022.71,39.09637349776016,18 Years and 3 Months,No,117.17625537447564,678.2493741243617,Low_spent_Medium_value_payments,895.0260371678295,Standard
0x4ddd,CUS_0x160a,August,Fergus Jenseny,27,262-33-6347,_______,18094.55,1570.8791666666666,9,10,18,7,"Auto Loan, Not Specified, Mortgage Loan, Debt Consolidation Loan, Not Specified, Debt Consolidation Loan, and Credit-Builder Loan",37,19,28.47,12.0,Bad,2673.3,26.329134624010123,,NM,99.26816949411078,10.799854558594637,High_spent_Large_value_payments,287.01989261396125,Standard
0x22a87,CUS_0xb593,June,Fletcherj,26,476-56-7499,_______,7744.305,670.35875,10,8,24,6,"Personal Loan, Personal Loan, Student Loan, Student Loan, Personal Loan, and Auto Loan",29,23,27.19,13.0,_,4952.14,29.858031904110213,,Yes,25.56238264501495,56.67605207635325,Low_spent_Small_value_payments,274.7974402786318,Poor
0x2304,CUS_0x728f,July,Carewl,52,#F%$D@*&8,_______,32663.41,2879.9508333333333,1,5,3,4,"Personal Loan, Mortgage Loan, Not Specified, and Home Equity Loan",3,5,1.28,2.0,Good,1067.3,35.46636982040075,16 Years and 10 Months,No,55.40536573947087,,High_spent_Medium_value_payments,363.7444650938632,Good
0xe346,CUS_0x180f,January,,29,568-54-3190,Scientist,30028.29_,2286.3575,3,6,10,4,"Personal Loan, Student Loan, Personal Loan, and Home Equity Loan",15,20,17.65,8.0,Standard,1410.84,34.01564250559624,6 Years and 8 Months,Yes,76.32040533141058,192.52174346263828,Low_spent_Large_value_payments,229.79360120595115,Standard
0x560e,CUS_0x2a52,May,Busvineg,47,039-02-7101,Developer,101296.71,8456.3925,3,4,4,3_,"Mortgage Loan, Home Equity Loan, and Not Specified",13,2,8.82,1.0,Good,807.24,34.06926633611782,15 Years and 11 Months,NM,234.4914209950245,116.69661174707652,High_spent_Medium_value_payments,744.4512172578992,Good
0x8003,CUS_0x489,June,Suzanne Barlynd,22,239-84-4985,Writer,9388.27,978.3558333333334,4,4,32,4,"Mortgage Loan, Not Specified, Credit-Builder Loan, and Student Loan",5,19,11.73,10.0,Standard,2673.96,37.75097621769811,17 Years and 0 Months,Yes,18.494964075837835,66.19504827572372,Low_spent_Small_value_payments,303.1455709817718,Poor
0x1a00,CUS_0x1e70,March,Alexh,17,772-58-9547,Manager,14841.35,1437.779166666667,6,5,17,7,"Mortgage Loan, Not Specified, Credit-Builder Loan, Debt Consolidation Loan, Not Specified, Mortgage Loan, and Student Loan",64,14,32.64,6.0,Bad,3865.15,23.94861058495265,7 Years and 7 Months,Yes,71.54474307214656,171.08625776015526,Low_spent_Small_value_payments,191.14691583436485,Standard
0x12771,CUS_0x72f9,April,Rz,46,868-83-8678,Teacher,83718.12,6744.509999999998,4,5,9,0,,23,13,3.3600000000000003,2.0,_,640.59,37.22606101380316,30 Years and 4 Months,No,0.0,234.02572324958007,High_spent_Small_value_payments,700.4252767504199,Good
0x9863,CUS_0x2d88,June,Motsoenenga,37,365-13-3951,Manager,97420.86,7838.405,6,7,20,4,"Personal Loan, Personal Loan, Credit-Builder Loan, and Student Loan",26,15,1.08,6.0,Standard,619.58,29.16409045923625,,No,179.02114630812974,843.2590424535921,Low_spent_Small_value_payments,51.56031123827836,Standard
0x18c9a,CUS_0x5135,May,Damouni Noelg,54,017-34-5974,Scientist,31199.43,2800.9525,3,5,8,4,"Personal Loan, Credit-Builder Loan, Credit-Builder Loan, and Home Equity Loan",11,10,2.93,5.0,Good,1399.03,28.73270478931041,27 Years and 2 Months,No,55.57160667369293,238.3761189512267,Low_spent_Large_value_payments,256.1475243750804,Poor
0x1d250,CUS_0x28de,July,Foo Yunp,31,635-14-3111,Entrepreneur,156608.6,13319.716666666667,4,4,10,0,,17,4,6.09,2.0,Good,1161.51_,43.02797498971004,18 Years and 4 Months,No,63928.0,299.873752311698,High_spent_Large_value_payments,1272.0979143549691,Poor
0x20aa9,CUS_0xae98,August,Cheev,45,021-36-7746,Musician,61127.37,5337.9475,8,5,16,2,"Personal Loan, and Not Specified",9,21,8.23,4.0,Standard,1232.42,36.94584836912776,,Yes,92.47615943933208,329.2082196073322,High_spent_Small_value_payments,372.11037095333575,Standard
0x21763,CUS_0xa9d9,February,Marcye,25,095-27-6753,Entrepreneur,40857.12,3446.76,10,7,33,-100,"Home Equity Loan, Student Loan, Home Equity Loan, Home Equity Loan, Credit-Builder Loan, and Personal Loan",23,24,12.53,6.0,Bad,1567.41,36.54167099145453,10 Years and 4 Months,Yes,106.15069663143262,210.08348506724425,Low_spent_Small_value_payments,318.4418183013232,Poor
0x3894,CUS_0x511c,July,Kiharay,22,713-27-0108,Musician,15081.12,1298.76,8,7,22,4,"Auto Loan, Personal Loan, Auto Loan, and Auto Loan",30,15,19.08,15.0,_,1987.21,28.1530882794871,17 Years and 1 Months,Yes,41.06589354729759,63.906313582688334,Low_spent_Large_value_payments,294.90379287001406,Poor
0x7572,CUS_0x1ef1,January,Steven C.s,29,619-16-9988,Lawyer,30567.46,2323.288333333333,8,3,5,2,"Not Specified, and Home Equity Loan",7,11,5.54,3.0,Good,909.74,36.21241549015242,22 Years and 11 Months,No,43.2296063817992,,Low_spent_Large_value_payments,272.11726198173614,Good
0x24d65,CUS_0x38b6,April,Tiziana Barghiniu,23,698-45-9293,Musician,39447.48,3393.2900000000004,5,7,31,6,"Credit-Builder Loan, Personal Loan, Home Equity Loan, Home Equity Loan, Not Specified, and Auto Loan",25,,9.41,8.0,Standard,1924.32,27.86617222884395,14 Years and 7 Months,Yes,194.42223742652493,64.74197493439542,High_spent_Medium_value_payments,330.16478763907975,Poor
0x15f38,CUS_0x27fa,March,Tomt,47,544-49-9604,Manager,31280.63,,8,4,11,1,Home Equity Loan,16,8,9.15,4.0,Standard,385.83,33.45584550844172,24 Years and 11 Months,Yes,21.39713946894855,173.96768413000538,Low_spent_Medium_value_payments,334.60709306771275,Standard
0x1d90b,CUS_0x4ed2,February,Schuetzek,22,#F%$D@*&8,Lawyer,88290.45000000003,,4,7,12,1_,Payday Loan,15,17,1.88,1.0,Standard,412.4,42.92845808357412,18 Years and 11 Months,No,56.61538323144085,202.5029627027652,High_spent_Medium_value_payments,723.2354040657941,Standard
0x2279e,CUS_0xa4b7,May,,46,130-46-1944,Engineer,93666.33,7595.5275,1,8,1,3,"Student Loan, Mortgage Loan, and Debt Consolidation Loan",6,8,10.61,3.0,Good,362.04,38.62694614412413,28 Years and 2 Months,NM,156.95657029118857,160.3655489576914,High_spent_Medium_value_payments,692.2306307511202,Standard
0xc36c,CUS_0x6947,July,Alex Frewf,16,411-34-6254,Media_Manager,14051.56,1306.9633333333334,9,9,31,8_,"Not Specified, Auto Loan, Home Equity Loan, Payday Loan, Payday Loan, Student Loan, Mortgage Loan, and Not Specified",64,19,16.54,12.0,Bad,4300.59,29.253284359389763,8 Years and 2 Months,Yes,75.1589017621037,119.08183957076288,Low_spent_Small_value_payments,226.4555920004668,Poor
0x1f839,CUS_0xc491,April,Nicola Leskeq,35,878-88-0534,Developer,36787.05,3351.5875,7,7,10,0,,7,9,10.17,0.0,_,540.29,28.814056099261137,,No,0.0,240.97558197104382,Low_spent_Large_value_payments,364.1831680289563,Poor
0x3bf2,CUS_0x9ae6,May,Mari Saitoi,39,570-80-1811,Doctor,14293.11,1112.0925,6,9,24,6,"Payday Loan, Home Equity Loan, Not Specified, Mortgage Loan, Personal Loan, and Home Equity Loan",59,21,20.61,10.0,Bad,3491.37,30.86256889727517,13 Years and 0 Months,Yes,46.06385912955504,69.98594431517228,High_spent_Small_value_payments,255.15944655527267,Standard
0x2096f,CUS_0x7bb,June,Saeed Azharj,23,292-41-5261,Musician,86502.12,6429.633584073772,1,3,11,0,,0,2,4.21,2.0,Good,1355.65,33.292688366701626,24 Years and 0 Months,No,744.8764159262275,474.5954350403901,Low_spent_Medium_value_payments,522.8555649596099,Good
0x1a3b3,CUS_0x2168,February,Robinh,29_,#F%$D@*&8,Mechanic,21523.025,1974.5854166666668,5,7,1,1,Personal Loan,5,4,3.2,2.0,Good,439.35,26.85360171646652,30 Years and 4 Months,No,16.196489871932414,86.41502895510668,Low_spent_Small_value_payments,384.8470228396276,Standard
0x1a056,CUS_0x981d,May,Shirouzuj,35,569-61-4012,Developer,20063.56,1832.963333333333,6,9,30,6,"Personal Loan, Payday Loan, Credit-Builder Loan, Auto Loan, Home Equity Loan, and Home Equity Loan",13,19,13.15,11.0,Standard,2633.67,36.88779421974097,19 Years and 0 Months,Yes,95.00261090428724,117.68764065414312,Low_spent_Small_value_payments,260.606081774903,Poor
0xc226,CUS_0x7380,May,Dmitry Zhdannikovg,22,665-54-1424,Mechanic,16135.12,1623.5933333333337,5,1249,12,2,"Not Specified, and Mortgage Loan",23,9,4.8,,Standard,1091.33,34.778515547089704,29 Years and 7 Months,NM,14.212944868059886,63.338476049233456,Low_spent_Large_value_payments,354.80791241604004,Standard
0x11eaf,CUS_0x7837,June,Kerbere,43,051-86-5042,Media_Manager,33343.64,3042.6366666666668,7,1455,23,6,"Home Equity Loan, Personal Loan, Payday Loan, Payday Loan, Auto Loan, and Home Equity Loan",44,24,0.56,12.0,Bad,4997.1,38.77343247113709,0 Years and 7 Months,Yes,88.3611816441119,98.28803027652492,Low_spent_Large_value_payments,387.6144547460299,Poor
0x1d691,CUS_0xc0c7,April,Taylora,39,#F%$D@*&8,Architect,119047.52,,8,7,8,-100,"Debt Consolidation Loan, Mortgage Loan, and Credit-Builder Loan",5,9,9.22,2.0,Standard,897.72,35.262439787141474,28 Years and 5 Months,Yes,199.6579353719332,134.36416949399188,High_spent_Medium_value_payments,908.4405618007418,Standard
0x2cfd,CUS_0x5719,April,Jeremy Pelofskyk,27,196-15-9535,Writer,41342.86,3336.5999525700604,8,3,18,4,"Debt Consolidation Loan, Home Equity Loan, Credit-Builder Loan, and Personal Loan",11,21,12.73,8.0,Standard,262.96,29.101189856357365,6 Years and 7 Months,NM,211.6741306472705,64.53253650189163,High_spent_Large_value_payments,388.35554694744417,Standard
0x1235f,CUS_0x6032,June,James Vicinil,17,741-59-1064,Media_Manager,1406411.0,581.6595833333333,7,10,18,6,"Not Specified, Personal Loan, Auto Loan, Credit-Builder Loan, Mortgage Loan, and Home Equity Loan",15,26,10.0,17.0,Bad,2830.92,28.948640730135217,14 Years and 4 Months,Yes,35.271669839395535,__10000__,Low_spent_Small_value_payments,282.5987661059599,Poor
0x2073d,CUS_0x18fa,August,Wachteln,55,177-06-9070,Journalist,18524.52,,2,3,8,0,,14,5,11.58,3.0,Good,865.36,34.130146384427064,28 Years and 0 Months,No,0.0,,High_spent_Medium_value_payments,368.95098783380035,Good
0x55ff,CUS_0x14ba,February,Kevin Yaoe,20,961-03-0481,Teacher,81425.24,6579.436666666667,9,5,26,7,"Not Specified, Credit-Builder Loan, Student Loan, Mortgage Loan, Home Equity Loan, Mortgage Loan, and Mortgage Loan",17,,3.69,7.0,Bad,1729.78_,33.84056329575642,13 Years and 8 Months,Yes,375.690945797382,52.72484783775504,High_spent_Large_value_payments,469.5278730315296,Poor
0x1dd22,CUS_0x7c6a,May,Mollenkampl,22,021-53-1156,Manager,109472.91,9180.7425,3,5,7,3,"Student Loan, Mortgage Loan, and Not Specified",28,18,3.93,7.0,_,1338.46,25.57238401335193,22 Years and 8 Months,No,263.206252674893,884.5045610973593,Low_spent_Medium_value_payments,50.36343622774768,Good
0xf0c0,CUS_0x4b11,July,Lisag,32,037-81-2575,Manager,8840.48,773.7066666666666,6,10,25,8,"Not Specified, Auto Loan, Debt Consolidation Loan, Student Loan, Home Equity Loan, Home Equity Loan, Not Specified, and Auto Loan",41,18,25.69,14.0,Bad,3572.77,37.76045912184304,7 Years and 5 Months,Yes,47.69607820989045,52.48057810103053,Low_spent_Small_value_payments,267.1940103557457,Poor
0x238ce,CUS_0x581e,January,Charlesd,43,690-52-2331,Accountant,59907.78,4851.315,5,3,12,2,"Personal Loan, and Mortgage Loan",27,16,11.23,0.0,Standard,719.35,30.297444622949943,,No,67.25811455191668,161.58707295278646,High_spent_Medium_value_payments,506.2863124952968,Standard
0x1cf03,CUS_0x2824,February,Herskovitzb,19,501-69-4060,Doctor,16334.61,1499.2175,10,6,22,7,"Personal Loan, Personal Loan, Credit-Builder Loan, Home Equity Loan, Payday Loan, Credit-Builder Loan, and Debt Consolidation Loan",45,13,9.03,12.0,Bad,1421.64,33.96802584374817,10 Years and 11 Months,Yes,88.87695827289501,103.52018416645998,Low_spent_Medium_value_payments,237.524607560645,Poor
0x1816f,CUS_0x6569,February,,19,038-66-1703,_______,121698.48,9892.54,3,3,20,6,"Personal Loan, Auto Loan, Auto Loan, Mortgage Loan, Home Equity Loan, and Not Specified",13,13,16.67,6.0,Standard,1203.86,23.638307633995517,7 Years and 8 Months,Yes,559.5169090566362,262.5677433060945,High_spent_Medium_value_payments,417.1693476372692,Standard
0xfa4b,CUS_0x1ff5,February,Paul Taylorw,42,313-93-6872,Accountant,147292.28,12261.356666666668,4,3,16,4,"Auto Loan, Student Loan, Mortgage Loan, and Auto Loan",25,18,10.61,4.0,Standard,1133.79,38.070231736077226,16 Years and 3 Months,No,246.2621914730416,561.2257189333907,Low_spent_Large_value_payments,688.6477562602347,Standard
0x7b75,CUS_0x6ee,April,Allenb,37,352-67-8040,_______,14619.875,1058.3229166666667,4,221,6,3,"Credit-Builder Loan, Payday Loan, and Payday Loan",21,12,5.38,4.0,Good,107.8,29.965567264206943,21 Years and 1 Months,No,18.811363729185818,19.7983007172482,High_spent_Large_value_payments,307.2226272202326,Poor
0x21468,CUS_0x7faf,July,eng,26,035-49-9856,Writer,36589.09,2829.090833333333,8,4,11,0,,27,13,11.49,4.0,_,83.53,38.836132572082384,28 Years and 9 Months,Yes,0.0,93.69088247116824,High_spent_Medium_value_payments,439.21820086216513,Standard
0x232f9,CUS_0x31e8,August,Steven C.m,21,587-68-1142,Doctor,14363.25_,1092.9375,10,7,19,7,"Debt Consolidation Loan, Home Equity Loan, Payday Loan, Not Specified, Credit-Builder Loan, Credit-Builder Loan, and Auto Loan",43,23,17.76,6.0,Bad,1758.22,36.69354411530238,13 Years and 8 Months,Yes,39760.0,62.38480916873521,Low_spent_Small_value_payments,261.6874435537709,Poor
0x86ac,CUS_0xa153,July,Kellyx,25,610-15-3894,Accountant,136747.8,11484.65,4,3,6,2_,"Mortgage Loan, and Auto Loan",8,11,7.11,2.0,_,37.75,30.708508709399123,33 Years and 3 Months,Yes,135.76378163154462,489.8638726065563,High_spent_Small_value_payments,782.8373457618991,Good
0x22d00,CUS_0x76df,March,Sarah McBrider,45,#F%$D@*&8,Mechanic,61970.81999999999,4901.235,8,4,13,1,Credit-Builder Loan,18,3355,4.08,2.0,Standard,636.65,28.986992635319297,30 Years and 7 Months,No,41.633626388975095,112.00112217103651,High_spent_Large_value_payments,576.4887514399884,Standard
0x1be26,CUS_0x161b,May,Pavel Polityukq,38,451-95-0188,Manager,44732.58,3602.715,6,3,28,3,"Student Loan, Debt Consolidation Loan, and Not Specified",28,15,19.48,8.0,Standard,2298.88,30.02304005653549,8 Years and 9 Months,Yes,70.86322461146962,152.44323573362308,Low_spent_Small_value_payments,426.9650396549074,Standard
0x22dfe,CUS_0x7045,May,Whites,36,356-25-9324,Developer,29423.32,2401.943333333333,7,8,31,8,"Mortgage Loan, Personal Loan, Mortgage Loan, Mortgage Loan, Auto Loan, Home Equity Loan, Auto Loan, and Payday Loan",53,21,18.81,8.0,Bad,3190.38,37.68328924560068,,NM,190.9585312553914,55.97055430638451,!@9#%8,243.26524777155743,Standard
